date,time,open,high,low,close,volume
20120202,0,399000,412000,397000,411000,675298
20120203,0,412000,413000,402500,406500,340355
20120206,0,416500,419000,400000,405000,478620
20120207,0,405000,409000,401500,406500,232084
20120208,0,410000,420000,408000,420000,270383
20120209,0,429000,434000,420000,434000,386402
20120210,0,428000,432000,415000,418500,335150
20120213,0,420000,424000,408000,414000,287513
20120214,0,412000,419500,410000,416500,203871
20120215,0,413000,420000,408500,418000,226748
20120216,0,410000,412500,403500,403500,310347
20120217,0,412000,418500,409500,411500,291776
20120220,0,425000,428000,418000,421000,350830
20120221,0,419000,423500,412500,421000,180982
20120222,0,420000,422500,405500,409500,376178
20120223,0,408500,409000,401000,406000,256523
20120224,0,400000,409000,395500,405500,313336
20120227,0,404000,404500,385500,389000,460819
20120228,0,385000,395500,385000,395000,232396
20120229,0,401500,406500,398500,398500,265601
20120302,0,403000,408000,401000,404000,220223
20120305,0,398000,399500,384000,384500,566522
20120306,0,384000,388000,374000,382000,390609
20120307,0,372500,375500,370000,370500,542837
20120308,0,372500,381500,371000,380500,430799
20120309,0,384500,386000,377000,380500,259798
20120312,0,381500,382000,365500,367000,444762
20120313,0,370000,379000,370000,377500,321582
20120314,0,381000,384500,376000,377500,314796
20120315,0,372500,382000,366500,369000,386649
20120316,0,371500,373500,366000,373000,220842
20120319,0,373000,378000,370000,373000,178658
20120320,0,374500,378000,372000,373500,212729
20120321,0,370500,372000,367000,368000,267215
20120322,0,367000,370000,356500,359000,386919
20120323,0,355500,368000,352500,367500,335617
20120326,0,367500,368000,348500,348500,624971
20120327,0,354500,361500,352000,358000,334188
20120328,0,355500,362000,348500,360000,350807
20120329,0,355000,363000,355000,362000,223114
20120330,0,363500,375500,362000,370000,408227
20120402,0,374500,375000,363500,366500,274421
20120403,0,372000,373000,363000,369000,280535
20120404,0,368000,368500,356000,359500,251013
20120405,0,357500,358500,346500,350500,419644
20120406,0,350500,364500,349000,359500,301619
20120409,0,356000,365500,351000,351500,199828
20120410,0,353500,364000,353000,356000,404104
20120412,0,361000,371500,358000,368500,479150
20120413,0,373000,375000,363000,369500,402293
20120416,0,364000,366500,361000,362000,176794
20120417,0,368000,370500,353000,356000,414470
20120418,0,361500,362500,346000,347000,685717
20120419,0,347000,352500,341500,347500,358924
20120420,0,329000,332500,313000,315500,1560705
20120423,0,315000,320500,312000,313000,427437
20120424,0,309000,312500,303500,305000,501333
20120425,0,306000,310000,299000,304000,541943
20120426,0,308000,311500,303500,305500,399527
20120427,0,305500,308000,297000,298000,489577
20120430,0,298500,300000,277500,284500,1311924
20120502,0,287000,300000,285500,293500,3062946
20120503,0,295000,302000,292000,301500,1076240
20120504,0,301500,308000,296500,304000,824814
20120507,0,298000,301000,291000,294000,550454
20120508,0,298000,303000,295500,298000,403415
20120509,0,295000,296500,284000,286500,569330
20120510,0,284500,293000,277000,288000,459764
20120511,0,285000,288500,277500,278000,485101
20120514,0,281500,283000,271500,274500,427352
20120515,0,267000,271500,263500,269000,590874
20120516,0,265500,277500,265000,267000,444799
20120517,0,270500,283500,270000,282000,610179
20120518,0,276500,287000,275500,278500,768374
20120521,0,285000,286000,271000,280500,491904
20120522,0,286000,286000,278500,283000,396080
20120523,0,280000,281000,274000,275000,258994
20120524,0,274500,282000,271500,279000,356342
20120525,0,280500,294000,280500,292500,566911
20120529,0,292500,302000,289500,299000,574410
20120530,0,297000,299500,293000,298000,409335
20120531,0,292500,293000,285500,291000,399430
20120601,0,287000,289500,279500,282000,388904
20120604,0,268000,272500,261500,265500,637221
20120605,0,267500,269500,264000,267000,313786
20120607,0,276000,278500,271000,272500,314118
20120608,0,279500,282000,269000,270000,497102
20120611,0,277000,289500,274500,288000,533970
20120612,0,281000,289500,280000,287000,326913
20120613,0,291500,293000,279500,282000,372256
20120614,0,280000,288500,280000,288500,317545
20120615,0,289500,291500,286000,291000,307266
20120618,0,298500,300000,294500,296000,350382
20120619,0,295000,298000,290000,291500,271557
20120620,0,296000,297000,291500,294000,291724
20120621,0,291500,293500,286000,288500,300127
20120622,0,282000,284500,276500,278500,464307
20120625,0,279000,284000,275500,281500,299070
20120626,0,278500,294500,278000,288500,457160
20120627,0,288500,294500,283500,289500,373420
20120628,0,292500,293000,287000,290000,282396
20120629,0,286500,292000,281000,292000,493399
20120702,0,296000,297500,291000,291000,314698
20120703,0,294000,306000,294000,305500,647540
20120704,0,307000,314500,301000,302500,670957
20120705,0,303500,314000,303000,313500,594948
20120706,0,315500,316000,308500,313500,370873
20120709,0,309000,314500,306000,307000,303392
20120710,0,308500,311500,297500,301000,412734
20120711,0,297500,309500,295500,304500,313543
20120712,0,304500,306500,294000,294000,347087
20120713,0,296000,298500,283500,297000,473695
20120716,0,300000,305500,298500,302000,266143
20120717,0,300000,313000,299000,310000,443434
20120718,0,313000,314500,303000,305500,391164
20120719,0,311500,315500,305500,308500,425119
20120720,0,311000,315000,307500,315000,343379
20120723,0,310000,311000,300000,302000,359445
20120724,0,296500,299500,288000,298500,569235
20120725,0,290000,299000,288500,292500,319441
20120726,0,294500,306000,293500,303000,385529
20120727,0,311000,312000,306000,309500,307180
20120730,0,313500,316500,307000,307000,278513
20120731,0,309000,314500,308000,314000,391951
20120801,0,310000,313000,307000,310000,287071
20120802,0,310000,315000,308500,311000,195872
20120803,0,305500,308500,302500,306000,252990
20120806,0,314000,318500,313000,317000,530764
